index,App,SHA,TestFilePath,LOC,NOM,WMC,RFC,NAs,AsD,NumberOfMethods,AssertionRoulette,ConditionalTestLogic,ConstructorInitialization,DefaultTest,EmptyTest,ExceptionCatchingThrowing,GeneralFixture,MysteryGuest,PrintStatement,RedundantAssertion,SensitiveEquality,VerboseTest,SleepyTest,DuplicateAssert,UnknownTest,IgnoredTest,ResourceOptimism,MagicNumberTest,DependentTest,MoveAndInlineMethod,isMoveAndInlineMethod
4900,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-maven-plugin/src/test/java/com/microsoft/azure/plugin/login/LoginMojoTest.java,0,0,0,0,0.0,0,6,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,4,5,0,0,False
4901,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-maven-plugin/src/test/java/com/microsoft/azure/plugin/login/LogoutMojoTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,0,False
4902,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-maven-plugin/src/test/java/com/microsoft/azure/plugin/login/SelectSubscriptionMojoTest.java,0,0,0,0,0.0,0,9,1,0,0,0,0,8,0,5,0,0,0,0,0,0,3,0,5,8,0,0,False
4903,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-maven-plugin-lib/src/test/java/com/microsoft/azure/maven/auth/AzureAuthHelperTest.java,0,0,0,0,0.0,0,13,5,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,12,0,0,False
4904,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/configuration/DeploymentTest.java,0,0,0,0,0.0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
4905,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/configuration/DeploymentSettingsTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
4906,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/configuration/VolumeTest.java,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4907,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/configuration/AppSettingsTest.java,0,0,0,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False
4908,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/configuration/SpringConfigurationTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
4909,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/ConfigMojoTest.java,0,0,0,0,0.0,0,14,8,0,0,0,0,11,11,1,0,0,0,0,0,0,2,0,1,11,0,0,False
4910,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/DeployMojoTest.java,0,0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
4911,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/prompt/PromptWrapperTest.java,0,0,0,0,0.0,0,16,8,1,0,0,0,14,15,0,0,0,2,0,0,7,1,0,1,15,0,0,False
4912,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/TestHelper.java,0,0,0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4913,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/utils/XmlUtilsTest.java,0,0,0,0,0.0,0,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
4914,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/utils/ResourcesUtilsTest.java,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4915,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/utils/TemplateUtilsTest.java,0,0,0,0,0.0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,False
4916,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/exception/NoResourcesAvailableExceptionTest.java,0,0,0,0,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4917,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/exception/SpringConfigurationExceptionTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4918,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/spring/SpringServiceClientTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4919,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-spring-cloud-maven-plugin/src/test/java/com/microsoft/azure/maven/spring/pom/PomXmlUpdaterTest.java,0,0,0,0,0.0,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,False
4920,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/validation/SchemaValidatorTest.java,0,0,0,0,0.0,0,6,1,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,5,0,0,False
4921,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/ConfigurationProblemTest.java,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
4922,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/prompt/DefaultPrompterTest.java,0,0,0,0,0.0,0,13,8,4,0,0,0,12,0,0,0,0,0,0,0,4,1,0,0,12,0,0,False
4923,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/prompt/InputValidateResultTest.java,0,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4924,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/handlers/artifact/ZIPArtifactHandlerImplTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,3,5,0,0,False
4925,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/handlers/artifact/FTPArtifactHandlerImplTest.java,0,0,0,0,0.0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,False
4926,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/handlers/artifact/ArtifactHandlerBaseTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4927,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/TestHelper.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4928,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/utils/IndentUtilTest.java,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,False
4929,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/utils/SneakyThrowUtilsTest.java,0,0,0,0,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
4930,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/utils/TextUtilsTest.java,0,0,0,0,0.0,0,11,5,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,10,0,0,False
4931,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/utils/JsonUtilsTest.java,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,False
4932,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/UtilsTest.java,0,0,0,0,0.0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4933,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/FTPUploaderTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,False
4934,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/function/handlers/artifact/FunctionArtifactHelperTest.java,0,0,0,0,0.0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,False
4935,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/function/handlers/artifact/MSDeployArtifactHandlerImplTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,2,5,0,0,False
4936,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/function/handlers/CommandHandlerImplTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4937,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/function/handlers/AnnotationHandlerImplTest.java,0,0,0,0,0.0,0,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4938,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/function/handlers/FunctionCoreToolsHandlerImplTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,2,7,0,0,False
4939,microsoft/azure-maven-plugins,4f8edec2b831ea9d29165dcaf09daef10e7653e5,azure-tools-common/src/test/java/com/microsoft/azure/common/function/utils/CommandUtilsTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4940,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/appservice/handlers/artifact/FTPUploaderTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,False
4941,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/CommandHandlerImplTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4942,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/AnnotationHandlerImplTest.java,0,0,0,0,0.0,0,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4943,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/FunctionCoreToolsHandlerImplTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,2,7,0,0,False
4944,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/utils/CommandUtilsTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4945,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-toolkit-libs/azure-toolkit-common-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/common/AzureHtmlMessagePatternTest.java,0,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
4946,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-toolkit-libs/azure-toolkit-common-lib/src/test/java/com/microsoft/azure/toolkit/lib/common/telemetry/AzureTelemetryClientTest.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
4947,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-maven-plugin-lib/src/test/java/com/microsoft/azure/maven/TestHelper.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4948,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-maven-plugin-lib/src/test/java/com/microsoft/azure/maven/utils/ResourcesUtilsTest.java,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4949,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/configuration/SpringCloudAppSettingsTest.java,0,0,0,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False
4950,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/configuration/SpringCloudDeploymentRawConfigTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
4951,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/TestHelper.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4952,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/exception/AzureConfigurationExceptionTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4953,microsoft/azure-maven-plugins,0234d542e72658acbe01cc5d6bd387928ded1e8d,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/pom/PomUtilsTest.java,0,0,0,0,0.0,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,False
4954,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/appservice/handlers/artifact/FTPUploaderTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,False
4955,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/CommandHandlerImplTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4956,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/AnnotationHandlerImplTest.java,0,0,0,0,0.0,0,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4957,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/FunctionCoreToolsHandlerImplTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,2,7,0,0,False
4958,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/utils/CommandUtilsTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4959,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-toolkit-libs/azure-toolkit-common-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/common/AzureHtmlMessagePatternTest.java,0,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
4960,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-maven-plugin-lib/src/test/java/com/microsoft/azure/maven/TestHelper.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4961,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-maven-plugin-lib/src/test/java/com/microsoft/azure/maven/utils/ResourcesUtilsTest.java,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4962,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/configuration/SpringCloudAppSettingsTest.java,0,0,0,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False
4963,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/configuration/SpringCloudDeploymentRawConfigTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
4964,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/TestHelper.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4965,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/exception/AzureConfigurationExceptionTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4966,microsoft/azure-maven-plugins,8fb4954d731021ec8551b2e7866aa70477441374,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/pom/PomUtilsTest.java,0,0,0,0,0.0,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,False
4967,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/appservice/handlers/artifact/FTPUploaderTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,False
4968,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/CommandHandlerImplTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4969,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/AnnotationHandlerImplTest.java,0,0,0,0,0.0,0,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4970,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/FunctionCoreToolsHandlerImplTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,2,7,0,0,False
4971,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/utils/CommandUtilsTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4972,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-maven-plugin-lib/src/test/java/com/microsoft/azure/maven/TestHelper.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4973,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-maven-plugin-lib/src/test/java/com/microsoft/azure/maven/utils/ResourcesUtilsTest.java,0,0,0,0,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4974,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/configuration/SpringCloudAppSettingsTest.java,0,0,0,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False
4975,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/configuration/SpringCloudDeploymentRawConfigTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
4976,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/TestHelper.java,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4977,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/exception/AzureConfigurationExceptionTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4978,microsoft/azure-maven-plugins,607c6c049f9e860b585397fe70e7184dcbc8965b,azure-spring-apps-maven-plugin/src/test/java/com/microsoft/azure/maven/springcloud/pom/PomUtilsTest.java,0,0,0,0,0.0,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,False
4979,microsoft/azure-maven-plugins,b4f50aa9ff35c6a4557f9bb5bd1126c938a989dd,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/appservice/handlers/artifact/FTPUploaderTest.java,0,0,0,0,0.0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,False
4980,microsoft/azure-maven-plugins,b4f50aa9ff35c6a4557f9bb5bd1126c938a989dd,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/CommandHandlerImplTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4981,microsoft/azure-maven-plugins,b4f50aa9ff35c6a4557f9bb5bd1126c938a989dd,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/AnnotationHandlerImplTest.java,0,0,0,0,0.0,0,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
4982,microsoft/azure-maven-plugins,b4f50aa9ff35c6a4557f9bb5bd1126c938a989dd,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/handlers/FunctionCoreToolsHandlerImplTest.java,0,0,0,0,0.0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,2,7,0,0,False
4983,microsoft/azure-maven-plugins,b4f50aa9ff35c6a4557f9bb5bd1126c938a989dd,azure-toolkit-libs/azure-toolkit-appservice-lib/src/test/java/com/microsoft/azure/toolkit/lib/legacy/function/utils/CommandUtilsTest.java,0,0,0,0,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
4984,microsoft/azure-maven-plugins,b4f50aa9ff35c6a4557f9bb5bd1126c938a989dd,azure-maven-plugin-lib/src/test/java/com/microsoft/azure/maven/TestHelper.java,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
